name_product,hydration
롬앤_듀이풀워터틴트_라일락크림,2.75
롬앤_듀이풀워터틴트_머머핑크,2.45
롬앤_듀이풀워터틴트_베리디바인,2.85
롬앤_듀이풀워터틴트_솔티피치,2.75
롬앤_듀이풀워터틴트_이프로즈,2.8
롬앤_듀이풀워터틴트_인코랄,2.55
롬앤_듀이풀워터틴트_체리웨이,2.6
롬앤_듀이풀워터틴트_칠리업,2.65
롬앤_듀이풀워터틴트_캐니언,2.6
롬앤_듀이풀워터틴트_커스터드모브,2.6
롬앤_듀이풀워터틴트_코튼멜바,2.75
롬앤_듀이풀워터틴트_태피,2.8
롬앤_듀이풀워터틴트_툴리안,2.5
롬앤_제로매트립스틱_대즐레드,1.5
롬앤_제로매트립스틱_더스티핑크,1.55
롬앤_제로매트립스틱_레드다이브,1.55
롬앤_제로매트립스틱_레드서퍼,1.5
롬앤_제로매트립스틱_레드카펫,1.8
롬앤_제로매트립스틱_모브빈즈,1.95
롬앤_제로매트립스틱_비포선셋,1.5
롬앤_제로매트립스틱_선라이트,1.7
롬앤_제로매트립스틱_쉘누드,1.75
롬앤_제로매트립스틱_스윗피,1.75
롬앤_제로매트립스틱_실루엣,1.75
롬앤_제로매트립스틱_썸띵,1.7
롬앤_제로매트립스틱_어도러블,1.45
롬앤_제로매트립스틱_어썸,1.2
롬앤_제로매트립스틱_엔비미,1.6
롬앤_제로매트립스틱_올댓재즈,1.65
롬앤_제로매트립스틱_이브닝,1.4
롬앤_제로매트립스틱_태닝레드,1.7
롬앤_제로매트립스틱_핑크샌드,1.4
어뮤즈_베베틴트_누드펌킨,2.65
어뮤즈_베베틴트_복숭아러브,2.7
어뮤즈_베베틴트_애플라이크,2.85
어뮤즈_베베틴트_초코걸,2.65
어뮤즈_베베틴트_쿨히비스커스,2.75
어뮤즈_베베틴트_파파야코랄,2.55
어뮤즈_베베틴트_포도베베,2.6
어뮤즈_베베틴트_핑크무화과,2.75
어뮤즈_젤핏틴트_고져스모브,2.85
어뮤즈_젤핏틴트_나르시즘,2.619047619047619
어뮤즈_젤핏틴트_누핑크,2.65
어뮤즈_젤핏틴트_무화과잼,2.642857142857143
어뮤즈_젤핏틴트_버니버니,2.8421052631578947
어뮤즈_젤핏틴트_복숭아젤리,2.85
어뮤즈_젤핏틴트_서울걸,2.75
어뮤즈_젤핏틴트_오트무화과,2.75
어뮤즈_젤핏틴트_장미우유,2.5
어뮤즈_젤핏틴트_카라멜,2.85
어뮤즈_젤핏틴트_쿨다이브,2.6923076923076925
어뮤즈_젤핏틴트_헬시살몬,2.9
에스쁘아_꾸뛰르립틴트글레이즈_로사,2.65
에스쁘아_꾸뛰르립틴트글레이즈_애플소르베,2.75
에스쁘아_꾸뛰르립틴트글레이즈_오드코랄,2.75
에스쁘아_꾸뛰르립틴트글레이즈_오키드,2.65
에스쁘아_꾸뛰르립틴트글레이즈_칠링칠링,2.75
에스쁘아_꾸뛰르립틴트글레이즈_허쉬드체리,2.85
에스쁘아_꾸뛰르립틴트블러벨벳_모브닝,1.85
에스쁘아_꾸뛰르립틴트블러벨벳_문릿,2.2
에스쁘아_꾸뛰르립틴트블러벨벳_세레나데,1.85
에스쁘아_꾸뛰르립틴트블러벨벳_칠린,2.45
에스쁘아_꾸뛰르립틴트블러벨벳_코지,2.0
에스쁘아_꾸뛰르립틴트블러벨벳_피버,2.35
에스쁘아_꾸뛰르립틴트블러벨벳_피오니,1.65
에스쁘아_꾸뛰르립틴트블러벨벳_헤이즈,1.85
에스쁘아_노웨어바밍글로우_뉴로즈,2.5
에스쁘아_노웨어바밍글로우_베리코어,2.7
에스쁘아_노웨어바밍글로우_블루베리,2.6
에스쁘아_노웨어바밍글로우_비비디,2.65
에스쁘아_노웨어바밍글로우_애쉬메이플,2.45
에스쁘아_노웨어바밍글로우_크랜베리,2.65
에스쁘아_노웨어바밍글로우_헤이베스티,2.7
에스쁘아_더슬릭립스틱크림매트_레어로지,1.9
에스쁘아_더슬릭립스틱크림매트_로지비비,1.8
에스쁘아_더슬릭립스틱크림매트_바캉스,1.75
에스쁘아_더슬릭립스틱크림매트_발렌타인,1.8
에스쁘아_더슬릭립스틱크림매트_세레나데,1.8
에스쁘아_더슬릭립스틱크림매트_이브,1.75
에스쁘아_더슬릭립스틱크림매트_포지,1.55
웨이크메이크_듀이젤글레이즈스틱_라즈베리퓨레,2.8
웨이크메이크_듀이젤글레이즈스틱_멜티드핑크,2.65
웨이크메이크_듀이젤글레이즈스틱_뮤트퍼센트,2.9
웨이크메이크_듀이젤글레이즈스틱_뮤티드플럼,2.75
웨이크메이크_듀이젤글레이즈스틱_시럽피코랄,2.6
웨이크메이크_듀이젤글레이즈스틱_애프리콧튜드,2.6
웨이크메이크_듀이젤글레이즈스틱_어텀글레이즈,2.75
웨이크메이크_듀이젤글레이즈스틱_워밍코랄,2.9
웨이크메이크_듀이젤글레이즈스틱_쿨리쉬베리,2.85
웨이크메이크_듀이젤글레이즈스틱_크러쉬드레드,2.7
웨이크메이크_듀이젤글레이즈스틱_플럼브루,2.9
웨이크메이크_듀이젤글로우틴트_글래시모브,2.75
웨이크메이크_듀이젤글로우틴트_레이지모브,2.7
웨이크메이크_듀이젤글로우틴트_머츄어텀,2.7
웨이크메이크_듀이젤글로우틴트_버블리코랄,2.85
웨이크메이크_듀이젤글로우틴트_센슈얼레드,2.65
웨이크메이크_듀이젤글로우틴트_칠업코랄,2.9
웨이크메이크_듀이젤글로우틴트_쿨리쉬체리,2.9047619047619047
웨이크메이크_듀이젤글로우틴트_피그필링,2.789473684210526
웨이크메이크_듀이젤글로우틴트_피오니피즈,2.85
웨이크메이크_듀이젤글로우틴트_피치바이트코랄,2.6
웨이크메이크_듀이젤글로우틴트_하이퍼베리,2.75
입큰_퍼피글로우틴트_로지코어,2.6
입큰_퍼피글로우틴트_리치봉봉,2.7
입큰_퍼피글로우틴트_모브문,2.75
입큰_퍼피글로우틴트_애플콕,2.75
입큰_퍼피글로우틴트_쥬시캐롯,2.8
입큰_퍼피글로우틴트_체리글레이즈,2.55
입큰_퍼피글로우틴트_코코브릭,2.45
입큰_퍼피글로우틴트_핑크베어,2.8
컬러그램_쥬시퐁당틴트_깨물앵두,2.7
컬러그램_쥬시퐁당틴트_꿀잼피치,2.75
컬러그램_쥬시퐁당틴트_딸기둥절,2.6
컬러그램_쥬시퐁당틴트_땡큐베리,2.8
컬러그램_쥬시퐁당틴트_물먹리치,2.8
컬러그램_쥬시퐁당틴트_쿨복숭아,2.3
컬러그램_쥬시퐁당틴트_킬포멜론,2.6
컬러그램_쥬시퐁당틴트_포도방정,2.7
컬러그램_탕후루탱글틴트_럽라즈베리,2.5
컬러그램_탕후루탱글틴트_말랑홍시,2.6
컬러그램_탕후루탱글틴트_버터핑라이,3.0
컬러그램_탕후루탱글틴트_블로섬핑,2.6666666666666665
컬러그램_탕후루탱글틴트_살랑살구,2.85
컬러그램_탕후루탱글틴트_수줍구아바,2.7
컬러그램_탕후루탱글틴트_언핑리버블,2.55
컬러그램_탕후루탱글틴트_잔망베리,2.7
컬러그램_탕후루탱글틴트_청량쿨숭아,2.7
컬러그램_탕후루탱글틴트_햇꿀자몽,2.6
코스노리_플로우웨이브틴트_글레어,2.95
코스노리_플로우웨이브틴트_디어,2.95
코스노리_플로우웨이브틴트_베베,2.8
코스노리_플로우웨이브틴트_써피,2.8
코스노리_플로우웨이브틴트_위티,2.9
코스노리_플로우웨이브틴트_카인드,2.9
코스노리_플로우웨이브틴트_코랄부케,2.85
코스노리_플로우웨이브틴트_펀치,2.9
코스노리_플로우웨이브틴트_포플,2.85
코스노리_플로우웨이브틴트_피치로즈,2.8
코스노리_플로우웨이브틴트_핑크러쉬,2.9
코스노리_플로우웨이브틴트_핑크릴리,2.75
클리오_쉬폰블러틴트_고당도생딸기,1.7
클리오_쉬폰블러틴트_달달초코스무디,1.35
클리오_쉬폰블러틴트_부드러운밀크티,1.55
클리오_쉬폰블러틴트_상큼한비트주스,1.7
클리오_쉬폰블러틴트_속빨간왕자두,1.65
클리오_쉬폰블러틴트_싱싱한참살구,1.75
클리오_쉬폰블러틴트_크랜베리토핑,1.9
클리오_쉬폰블러틴트_특대왕금사과,1.8
클리오_크리스탈글래밤_꿀라즈베리,2.8
클리오_크리스탈글래밤_꿀무화과,2.75
클리오_크리스탈글래밤_꿀복숭아,2.7
클리오_크리스탈글래밤_꿀사과,2.8
클리오_크리스탈글래밤_꿀살구,2.75
클리오_크리스탈글래밤_꿀앵두,2.75
클리오_크리스탈글램틴트_데일리모브,2.85
클리오_크리스탈글램틴트_멜로우피그,2.6
클리오_크리스탈글램틴트_모던코랄베이지,2.8
클리오_크리스탈글램틴트_베어피치,2.55
클리오_크리스탈글램틴트_베이비베리,2.65
