File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
더샘_새미스시럽샷멜팅밤_누가피넛.png,,1,224,160,121,100.00%,#e0a079,"16,000",글로시,40,46,68,soft
데이지크_쥬시듀이틴트_파파야밀크.png,,1,240,134,129,100.00%,#f08681,"17,000",글로시,88,46,72,soft
데이지크_프루티립잼_리치잼.png,,1,175,94,105,64.12%,#af5e69,"17,000",글로시,85,46,53,dull
라카_본딩글로우립스틱_리리.png,,1,230,125,141,100.00%,#e67d8d,"16,000",글로시,79,46,70,soft
롬앤_글래스팅멜팅밤_베일드로즈.png,,1,180,98,104,88.07%,#b46268,"13,000",글로시,115,46,55,soft
롬앤_제로매트립스틱_핑크샌드.png,,1,207,112,118,55.27%,#cf7076,"12,000",매트,163,46,63,soft
맥_립스틱_카인다섹시.png,,1,206,127,111,100.00%,#ce7f6f,"37,000",매트,170,46,62,soft
바닐라코_벨벳블러드베일립스틱_드리머.png,,1,209,112,119,99.60%,#d17077,"16,000",매트,141,46,63,soft
바닐라코_워터드롭베일틴트_로지데이즈.png,,1,212,114,121,99.99%,#d47279,"16,000",워터블러,83,46,64,soft
삐아_라스트벨벳틴트_다큐의정석.png,,1,155,83,94,100.00%,#9b535e,"11,000",매트,114,46,47,dull
삐아_레디투웨어워터립스틱_웻만다린.png,,1,149,84,81,99.98%,#955451,"14,000",글로시,55,46,45,dull
어뮤즈_듀밤_복숭아밤.png,,1,237,127,135,100.00%,#ed7f87,"20,000",글로시,123,46,71,soft
어뮤즈_듀틴트_플리징.png,,1,237,128,139,100.00%,#ed808b,"20,000",글로시,151,46,72,soft
어뮤즈_젤핏틴트_나르시즘.png,,1,235,144,127,100.00%,#eb907f,"20,000",글로시,107,46,71,soft
어뮤즈_젤핏틴트_헬시살몬.png,,1,254,137,151,92.13%,#fe8997,"20,000",글로시,107,46,77,light
에스쁘아_꾸뛰르립틴트블러벨벳_모브닝.png,,1,161,87,96,94.34%,#a15760,"22,000",매트,77,46,49,dull
오에니르_듀잇틴트_돌체크림.png,,1,197,115,107,89.59%,#c5736b,"17,000",글로시,63,46,60,soft
오에니르_아워글로우립_윈디아.png,,1,157,84,98,53.01%,#9d5462,"19,600",글로시,91,46,47,dull
컬러그램_탕후루탱글스틱_무화과랑해.png,,1,237,128,149,100.00%,#ed8095,"11,000",글로시,24,46,72,soft
클리오_쉬폰무드립_플럼마카롱.png,,1,179,97,110,100.00%,#b3616e,"22,000",매트,124,46,54,dull
토니모리_겟잇틴트워터풀버터_리치플럼.png,,1,189,103,130,87.80%,#bd6782,"16,000",워터블러,99,46,57,soft
투에이엔_듀글로이틴트_너티.png,,1,213,135,115,100.00%,#d58773,"15,000",글로시,35,46,64,soft
페리페라_잉크글래스팅립글로스_러브오브페이트.png,,1,241,131,152,100.00%,#f18398,"12,000",글로시,14,46,73,soft
헤라_센슈얼파우더매트리퀴드_서울체리.png,,1,170,91,107,97.37%,#aa5b6b,"45,000",워터블러,4,46,61,soft
3CE_소프트매트립스틱_SENSUALBREEZE.png,,1,178,106,94,95.10%,#b26a5e,"19,000",매트,161,47,53,dull
누즈_케어립추얼_쿨베이브.png,,1,171,90,113,84.09%,#ab5a71,"17,000",글로시,66,47,51,dull
데이지크_쥬시듀이틴트_베리슈.png,,1,232,123,156,100.00%,#e87b9c,"17,000",글로시,88,47,70,soft
딘토_브론테멜팅글로우립밤_에밀리.png,,1,231,126,123,100.00%,#e77e7b,"20,000",글로시,10,47,69,soft
롬앤_글래스팅워터틴트_모브문.png,,1,205,108,131,98.02%,#cd6c83,"10,900",글로시,165,47,61,soft
롬앤_제로매트립스틱_모브빈즈.png,,1,172,92,105,61.45%,#ac5c69,"12,000",매트,163,47,52,dull
릴리바이레드_글래시레이어픽싱틴트_슬러시드핑크.png,,1,252,133,199,96.66%,#fc85c7,"12,000",글로시,8,47,75,light
맥_글로우플레이립밤_스위트트리트.png,,1,205,129,108,100.00%,#cd816c,"37,000",글로시,178,47,61,soft
맥_립스틱_플리즈미.png,,1,186,99,107,99.19%,#ba636b,"37,000",매트,170,47,56,soft
맥_파우더키스리퀴드립컬러_모어더미어러.png,,1,178,95,111,65.00%,#b25f6f,"44,000",매트,164,47,54,dull
맥_파우더키스리퀴드립컬러_오브더토프.png,,1,154,88,81,57.13%,#9a5851,"44,000",매트,164,47,46,dull
무지개맨션_오브제리퀴드_래비쉬.png,,1,185,98,105,90.14%,#b96269,"18,000",매트,131,47,55,soft
무지개맨션_오브제워터_레어.png,,1,171,91,95,85.59%,#ab5b5f,"18,000",글로시,82,47,51,dull
바비브라운_럭스샤인인텐스립스틱_베어트루쓰.png,,1,161,96,85,100.00%,#a16055,"52,000",글로시,166,47,48,dull
어뮤즈_베베틴트_쿨히비스커스.png,,1,254,134,178,98.61%,#fe86b2,"20,000",글로시,22,47,76,light
어뮤즈_젤핏틴트_버니버니.png,,1,254,135,162,94.88%,#fe87a2,"20,000",글로시,107,47,76,light
어뮤즈_젤핏틴트_쿨다이브.png,,1,238,126,153,90.51%,#ee7e99,"20,000",글로시,107,47,71,soft
웨이크메이크_듀이젤글레이즈스틱_애프리콧튜드.png,,1,244,166,130,80.50%,#f4a682,"16,000",글로시,92,47,73,soft
웨이크메이크_듀이젤글로우틴트_피그필링.png,,1,172,91,98,99.97%,#ac5b62,"14,000",글로시,93,47,52,dull
웨이크메이크_벨벳블러링픽싱틴트_누디숄.png,,1,182,97,97,55.90%,#b66161,"16,000",매트,75,47,55,soft
웨이크메이크_벨벳블러링픽싱틴트_컴피웜쓰.png,,1,180,103,95,91.93%,#b4675f,"16,000",매트,75,47,54,dull
웨이크메이크_벨벳블러링픽싱틴트_쿨페어링.png,,1,152,81,97,91.67%,#985161,"16,000",매트,75,47,46,dull
클리오_쉬폰무드립_모브푸시아.png,,1,150,79,89,100.00%,#964f59,"22,000",매트,124,47,45,dull
토니모리_겟잇틴트워터풀버터_원터뱅쇼.png,,1,152,80,103,100.00%,#985067,"16,000",워터블러,99,47,45,dull
투에이엔_듀글로이틴트_스터닝.png,,1,230,121,128,99.44%,#e67980,"15,000",글로시,35,47,69,soft
투쿨포스쿨_픽싱블러립_페탈핑크.png,,1,188,108,100,91.30%,#bc6c64,"12,000",매트,156,47,56,soft
플린_브리즈벨벳틴트_리썸베이지.png,,1,224,134,118,100.00%,#e08676,"11,900",매트,130,47,55,soft
